"orderNumber","orderDate","requiredDate","shippedDate","status","customerName","contactFirstName","contactLastName","city","state","postalCode","country","creditLimit","employeeFirstName","employeeLastName","officeCity","officeState","officeCountry","officePostalCode","territory","orderLineNumber","productCode","quantityOrdered","priceEach","productName","productScale","buyPrice","productVendor","quantityInStock","productLine"
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,1,S24_2841,39,56.86,"1900s Vintage Bi-Plane","1:24",34.25,Autoart Studio Design,5942,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,2,S700_3505,45,83.14,The Titanic,"1:700",51.09,Carousel DieCast Legends,1956,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,3,S700_3962,30,80.44,The Queen Mary,"1:700",53.63,Welly Diecast Productions,5088,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,4,S72_3212,43,52.42,Pont Yacht,"1:72",33.30,Unimax Art Galleries,414,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,5,S18_3029,37,73.12,"1999 Yamaha Speed Boat","1:18",51.61,Min Lin Diecast,4259,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,6,S18_3856,22,100.58,"1941 Chevrolet Special Deluxe Cabriolet","1:18",64.58,Exoto Designs,2378,Vintage Cars
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,7,S18_1662,25,130.88,"1980s Black Hawk Helicopter","1:18",77.27,Red Start Diecast,5330,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,8,S24_4278,50,71.73,"1900s Vintage Tri-Plane","1:24",36.23,Unimax Art Galleries,2756,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,9,S24_3420,35,54.57,"1937 Horch 930V Limousine","1:24",26.30,Autoart Studio Design,2902,Vintage Cars
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,10,S700_2610,37,67.22,The USS Constitution Ship,"1:700",33.97,Red Start Diecast,7083,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,11,S24_1785,33,101.76,"1928 British Royal Navy Airplane","1:24",66.74,Classic Metal Creations,3627,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,12,S24_3949,41,55.96,Corsair F4U ( Bird Cage),"1:24",29.34,Second Gear Diecast,6812,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,13,S700_2047,29,85.09,HMS Bounty,"1:700",39.83,Unimax Art Galleries,3501,Ships
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,14,S700_2466,37,90.75,America West Airlines B757-200,"1:700",68.80,Motor City Art Classics,9653,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,15,S700_4002,44,59.22,American Airlines: MD-11S,"1:700",36.27,Second Gear Diecast,8820,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,16,S72_1253,50,47.67,Boeing X-32A JSF,"1:72",32.77,Motor City Art Classics,4857,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,17,S700_3167,32,68.00,F/A 18 Hornet 1/72,"1:72",54.40,Motor City Art Classics,551,Planes
10386,"2022-10-27","2022-11-04","2022-11-01",Resolved,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,18,S18_2581,21,72.65,P-51-D Mustang,"1:72",49.00,Gearbox Collectibles,992,Planes
10387,"2022-10-28","2022-11-04","2022-11-01",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,1,S32_1374,44,79.91,"1997 BMW F650 ST","1:32",66.92,Exoto Designs,178,Motorcycles
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,1,S24_1578,45,112.70,"1997 BMW R 1100 S","1:24",60.86,Autoart Studio Design,7003,Motorcycles
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,1,S50_1341,27,41.02,"1930 Buick Marquette Phaeton","1:50",27.06,Studio M Art Models,7062,Vintage Cars
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,2,S24_2000,49,61.70,"1960 BSA Gold Star DBD34","1:24",37.32,Highway 66 Mini Classics,15,Motorcycles
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,2,S700_1691,46,74.90,American Airlines: B767-300,"1:700",51.15,Min Lin Diecast,5841,Planes
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,3,S18_1889,49,63.91,"1948 Porsche 356-A Roadster","1:18",53.90,Gearbox Collectibles,8826,Classic Cars
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,3,S700_2834,50,111.53,ATA: B757-300,"1:700",59.33,Highway 66 Mini Classics,7106,Planes
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,4,S12_1099,26,182.90,"1968 Ford Mustang","1:12",95.34,Autoart Studio Design,68,Classic Cars
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,4,S10_1678,42,80.39,"1969 Harley Davidson Ultimate Chopper","1:10",48.81,Min Lin Diecast,7933,Motorcycles
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,5,S18_2625,39,52.09,"1936 Harley Davidson El Knucklehead","1:18",24.23,Welly Diecast Productions,4357,Motorcycles
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,5,S10_2016,50,118.94,"1996 Moto Guzzi 1100i","1:10",68.99,Highway 66 Mini Classics,6625,Motorcycles
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,6,S12_3380,25,95.13,"1968 Dodge Charger","1:12",75.16,Welly Diecast Productions,9123,Classic Cars
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,6,S12_2823,44,125.01,"2002 Suzuki XREO","1:12",66.27,Unimax Art Galleries,9997,Motorcycles
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,7,S12_3990,36,76.61,"1970 Plymouth Hemi Cuda","1:12",31.92,Studio M Art Models,5663,Classic Cars
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,7,S10_4698,21,156.86,"2003 Harley-Davidson Eagle Drag Bike","1:10",91.02,Red Start Diecast,5582,Motorcycles
10389,"2022-10-29","2022-11-04","2022-11-03",Shipped,Scandinavian Gift Ideas,Martha,Larsson,BrÃ¤cke,,S-844 67,Sweden,116400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,8,S12_4675,47,102.49,"1969 Dodge Charger","1:12",58.73,Welly Diecast Productions,7323,Classic Cars
10388,"2022-10-29","2022-11-06","2022-11-04",Shipped,FunGiftIdeas.com,Violeta,Benitez,New Bedford,MA,"50553",USA,85800.00,Steve,Patterson,Boston,MA,USA,"02107",NA,8,S32_4289,35,58.47,"1928 Ford Phaeton Deluxe","1:32",33.02,Highway 66 Mini Classics,136,Vintage Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,1,S18_3482,50,135.23,"1976 Ford Gran Torino","1:18",73.49,Gearbox Collectibles,9127,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,2,S18_3782,36,54.09,"1957 Vespa GS150","1:18",32.95,Studio M Art Models,7689,Motorcycles
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,3,S18_4721,49,122.02,"1957 Corvette Convertible","1:18",69.93,Classic Metal Creations,1249,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,4,S24_2360,35,67.87,"1982 Ducati 900 Monster","1:24",47.10,Highway 66 Mini Classics,6840,Motorcycles
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,5,S24_2972,37,35.87,"1982 Lamborghini Diablo","1:24",16.24,Second Gear Diecast,7723,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,6,S24_3371,46,51.43,"1971 Alpine Renault 1600s","1:24",38.58,Welly Diecast Productions,7995,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,7,S18_2795,26,162.00,"1928 Mercedes-Benz SSK","1:18",72.56,Gearbox Collectibles,548,Vintage Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,8,S24_3856,45,134.81,"1956 Porsche 356A Coupe","1:18",98.30,Classic Metal Creations,6600,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,9,S18_3278,40,75.59,"1969 Dodge Super Bee","1:18",49.05,Min Lin Diecast,1917,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,10,S24_4620,30,66.29,"1961 Chevrolet Impala","1:18",32.33,Classic Metal Creations,7869,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,11,S32_2206,41,39.02,"1982 Ducati 996 R","1:32",24.14,Gearbox Collectibles,9241,Motorcycles
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,12,S32_4485,45,101.03,"1974 Ducati 350 Mk3 Desmo","1:32",56.13,Second Gear Diecast,3341,Motorcycles
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,13,S50_4713,22,81.36,"2002 Yamaha YZR M1","1:50",34.17,Autoart Studio Design,600,Motorcycles
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,14,S18_1129,36,117.48,"1993 Mazda RX-7","1:18",83.51,Highway 66 Mini Classics,3975,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,15,S18_1984,34,132.29,"1995 Honda Civic","1:18",93.89,Min Lin Diecast,9772,Classic Cars
10390,"2022-10-30","2022-11-06","2022-11-02",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,16,S18_2325,31,102.98,"1932 Model A Ford J-Coupe","1:18",58.48,Autoart Studio Design,9354,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,1,S24_2022,24,36.29,"1938 Cadillac V-16 Presidential Limousine","1:24",20.61,Classic Metal Creations,2847,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,2,S18_1342,35,102.74,"1937 Lincoln Berline","1:18",60.62,Motor City Art Classics,8693,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,3,S18_1367,42,47.44,"1936 Mercedes-Benz 500K Special Roadster","1:18",24.26,Studio M Art Models,8635,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,4,S10_1949,24,195.01,"1952 Alpine Renault 1300","1:10",98.58,Classic Metal Creations,7305,Classic Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,5,S18_2432,44,57.73,"1926 Ford Fire Engine","1:18",24.92,Carousel DieCast Legends,2018,Trucks and Buses
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,6,S18_2949,32,99.28,"1913 Ford Model T Speedster","1:18",60.78,Carousel DieCast Legends,4189,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,7,S10_4962,37,121.15,"1962 LanciaA Delta 16V","1:10",103.42,Second Gear Diecast,6791,Classic Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,8,S24_1937,33,26.55,"1939 Chevrolet Deluxe Coupe","1:24",22.57,Motor City Art Classics,7332,Vintage Cars
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,9,S12_1666,39,110.70,"1958 Setra Bus","1:12",77.90,Welly Diecast Productions,1579,Trucks and Buses
10391,"2022-11-04","2022-11-15","2022-11-10",Shipped,"Anna's Decorations, Ltd",Anna,O'Hara,North Sydney,NSW,"2060",Australia,107800.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,10,S18_1097,29,114.34,"1940 Ford Pickup Truck","1:18",58.33,Studio M Art Models,2613,Trucks and Buses
10392,"2022-11-05","2022-11-13","2022-11-07",Shipped,Mini Auto Werke,Roland ,Mendel,Graz,,"8010",Austria,45300.00,Pamela,Castillo,Paris,,France,"75017",EMEA,1,S18_3320,36,98.22,"1917 Maxwell Touring Car","1:18",57.54,Exoto Designs,7913,Vintage Cars
10392,"2022-11-05","2022-11-13","2022-11-07",Shipped,Mini Auto Werke,Roland ,Mendel,Graz,,"8010",Austria,45300.00,Pamela,Castillo,Paris,,France,"75017",EMEA,2,S18_3136,29,103.67,"18th Century Vintage Horse Carriage","1:18",60.74,Red Start Diecast,5992,Vintage Cars
10392,"2022-11-05","2022-11-13","2022-11-07",Shipped,Mini Auto Werke,Roland ,Mendel,Graz,,"8010",Austria,45300.00,Pamela,Castillo,Paris,,France,"75017",EMEA,3,S18_2957,37,61.21,"1934 Ford V8 Coupe","1:18",34.35,Min Lin Diecast,5649,Vintage Cars
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,1,S18_4668,44,41.76,"1939 Cadillac Limousine","1:18",23.14,Studio M Art Models,6645,Vintage Cars
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,2,S24_2300,33,112.46,"1962 Volkswagen Microbus","1:24",61.34,Autoart Studio Design,2327,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,3,S24_4258,33,88.62,"1936 Chrysler Airflow","1:24",57.46,Second Gear Diecast,4710,Vintage Cars
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,4,S32_1268,38,84.75,"1980â€™s GM Manhattan Express","1:32",53.93,Motor City Art Classics,5099,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,5,S32_3522,31,63.35,"1996 Peterbilt 379 Stake Bed with Outrigger","1:32",33.61,Red Start Diecast,814,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,6,S700_2824,21,83.95,"1982 Camaro Z28","1:18",46.53,Carousel DieCast Legends,6934,Classic Cars
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,7,S18_2319,38,104.32,"1964 Mercedes Tour Bus","1:18",74.86,Unimax Art Galleries,8258,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,8,S12_3148,35,145.04,"1969 Corvair Monza","1:18",89.14,Welly Diecast Productions,6906,Classic Cars
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,9,S18_4600,30,106.55,"1940s Ford truck","1:18",84.76,Motor City Art Classics,3128,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,10,S12_4473,32,99.54,"1957 Chevy Pickup","1:12",55.70,Exoto Designs,6125,Trucks and Buses
10393,"2022-11-06","2022-11-17","2022-11-09",Shipped,"Down Under Souveniers, Inc",Mike,Graham,Auckland  ,,,New Zealand,88000.00,Peter,Marsh,Sydney,,Australia,NSW 2010,APAC,11,S18_2238,20,137.53,"1998 Chrysler Plymouth Prowler","1:18",101.51,Gearbox Collectibles,4724,Classic Cars
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,1,S18_4027,37,124.95,"1970 Triumph Spitfire","1:18",91.92,Min Lin Diecast,5545,Classic Cars
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,2,S24_1444,31,53.18,"1970 Dodge Coronet","1:24",32.37,Highway 66 Mini Classics,4074,Classic Cars
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,3,S32_2509,36,47.08,"1954 Greyhound Scenicruiser","1:32",25.98,Classic Metal Creations,2874,Trucks and Buses
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,4,S32_3207,30,55.93,"1950's Chicago Surface Lines Streetcar","1:32",26.72,Gearbox Collectibles,8601,Trains
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,5,S18_3232,22,135.47,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,6,S24_2840,46,35.36,"1958 Chevy Corvette Limited Edition","1:24",15.91,Carousel DieCast Legends,2542,Classic Cars
10394,"2022-11-10","2022-11-20","2022-11-14",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,7,S24_4048,37,104.09,"1992 Porsche Cayenne Turbo Silver","1:24",69.78,Exoto Designs,6582,Classic Cars
10395,"2022-11-12","2022-11-19","2022-11-18",Shipped,Lyon Souveniers,Daniel,Da Silva,Paris,,"75508",France,68100.00,Loui,Bondur,Paris,,France,"75017",EMEA,1,S12_1108,33,205.72,"2001 Ferrari Enzo","1:12",95.59,Second Gear Diecast,3619,Classic Cars
10395,"2022-11-12","2022-11-19","2022-11-18",Shipped,Lyon Souveniers,Daniel,Da Silva,Paris,,"75508",France,68100.00,Loui,Bondur,Paris,,France,"75017",EMEA,2,S10_4757,32,125.12,"1972 Alfa Romeo GTA","1:10",85.68,Motor City Art Classics,3252,Classic Cars
10395,"2022-11-12","2022-11-19","2022-11-18",Shipped,Lyon Souveniers,Daniel,Da Silva,Paris,,"75508",France,68100.00,Loui,Bondur,Paris,,France,"75017",EMEA,3,S50_1514,45,57.99,"1962 City of Detroit Streetcar","1:50",37.49,Classic Metal Creations,1645,Trains
10395,"2022-11-12","2022-11-19","2022-11-18",Shipped,Lyon Souveniers,Daniel,Da Silva,Paris,,"75508",France,68100.00,Loui,Bondur,Paris,,France,"75017",EMEA,4,S50_1392,46,98.39,Diamond T620 Semi-Skirted Tanker,"1:50",68.29,Highway 66 Mini Classics,1016,Trucks and Buses
